name,href,price,Subcategory,SubSubCategory,request_avg_time
Milli Pure Diverter Diamond Textured     Handle Only Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-diamond-textured-handle-2263512,32,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Diamond Textured     Handle Only Brushed Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-diamond-textured-handle-2263513,69,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Diamond Textured     Handle Only Matte Black,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-diamond-textured-handle-2263514,24,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Linear Textured      Handle Only Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-linear-textured-handle-2263515,46,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Linear Textured      Handle Only Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-linear-textured-handle-2263516,61,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Linear Textured      Handle Only Brushed Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-linear-textured-handle-2263517,99,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Linear Textured      Handle Only Matte Black,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-linear-textured-handle-2263518,80,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Cirque Textured      Handle Only Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-cirque-textured-handle-2263519,12,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Cirque Textured      Handle Only Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-cirque-textured-handle-2263520,26,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Cirque Textured      Handle Only Brushed Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-cirque-textured-handle-2263521,2,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Cirque Textured      Handle Only Matte Black,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-cirque-textured-handle-2263522,26,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Diamond  Textured Handle Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263523,26,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Diamond  Textured Handle Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263524,62,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Diamond  Textured Handle Matte Black,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263526,2,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Linear   Textured Handle Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263527,51,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Linear   Textured Handle Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263528,65,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Linear   Textured Handle Brushed Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263529,96,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Linear   Textured Handle Matte Black,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263530,88,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Cirque   Textured Handle Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263531,84,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Cirque   Textured Handle Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263532,65,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Cirque   Textured Handle Brushed Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263533,66,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand with Cirque   Textured Handle Matte Black,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2263534,81,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Kado Era Shower Mixer with Diverter      Porcelain Handle Brass Gold,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/kado-era-shower-mixer-with-diverter-porcelain-2263702,0,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Kado Era Shower Mixer with Diverter      Brass Gold,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/kado-era-shower-mixer-with-diverter-brass-2263704,13,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Kado Era Shower Mixer with Diverter      Matte Black,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/kado-era-shower-mixer-with-diverter-matte-2263706,61,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Exo Wall Top Assembly Brushed      Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-exo-wall-top-assembly-brushed-gunmetal-2264760,26,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Exo Wall Top Assembly Brushed Gold,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-exo-wall-top-assembly-brushed-gold-2264761,19,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Exo Shower Set Brushed Gunmetal    (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-exo-shower-set-brushed-gunmetal-3-star-2264768,75,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Nicolazzi Adore Wall Top Assembly Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/nicolazzi-adore-wall-top-assembly-chrome-2265260,95,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Voir Shower Mixer Tap Brass Gold,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-voir-shower-mixer-tap-brass-gold-2265342,84,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Voir Shower Mixer Tap Porcelain    Handle Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-voir-shower-mixer-tap-porcelain-handle-2265465,95,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Voir Shower Mixer Tap Brushed      Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-voir-shower-mixer-tap-brushed-gunmetal-2265525,58,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Voir Shower Mixer Tap Porcelain    Handle Brushed Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-voir-shower-mixer-tap-porcelain-handle-2265526,11,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Oria Wall Top Assembly PVD         Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-oria-wall-top-assembly-pvd-brushed-2265588,66,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Oria Wall Top Assembly PVD         Brushed Gold,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-oria-wall-top-assembly-pvd-brushed-2265590,24,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Scala Shower / Bath Mixer Tap LUX PVD    Brushed Smoke Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/scala-shower-bath-mixer-tap-lux-pvd-brushed-2267011,100,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Scala Wall Top Assembly LUX PVD Brushed  Smoke Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/scala-wall-top-assembly-lux-pvd-brushed-smoke-2267027,92,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Scala Wall Top Assembly LUX PVD Brushed  Pure Gold,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/scala-wall-top-assembly-lux-pvd-brushed-pure-gold-2267029,29,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Zato Shower Mixer and Diverter     Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-zato-shower-mixer-and-diverter-chrome-2269829,41,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Zato Shower Mixer Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-zato-shower-mixer-brushed-nickel-2269840,10,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Edge MK2 Shower / Bath Mixer Tap   with Diverter Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-edge-mk2-shower-bath-mixer-tap-with-2280916,61,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Edge MK2 Wall Top Assembly 15mm    Extended Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-edge-mk2-wall-top-assembly-15mm-extended-2280975,52,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Glance Wall Top Assemblies (Pair)  Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-glance-wall-top-assemblies-pair-brushed-2285918,0,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Glance Wall Top Assemblies 15mm    Extended Spindles (Pair) Matte Black,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-glance-wall-top-assemblies-15mm-extended-2285922,85,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Glance Wall Top Assemblies 15mm    Extended Spindles (Pair) Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-glance-wall-top-assemblies-15mm-extended-2285924,66,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Yeva Twin Shower Mixer Tap Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/yeva-twin-shower-mixer-tap-chrome-2286478,41,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Yeva Shower/ Bath Diverter with Round    Plate Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/yeva-shower-bath-diverter-with-round-plate-2286479,49,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Yeva Shower / Bath Diverter with         Rectangular Plate Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/yeva-shower-bath-diverter-with-2286480,17,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Dual Mixer Tap    System Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-dual-mixer-tap-system-2299001,70,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Dual Mixer Tap    System Matte Black,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-dual-mixer-tap-system-2299002,48,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Dual Mixer Tap    System Brushed Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-dual-mixer-tap-system-2299004,52,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Exo Shower Set Chrome (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-exo-shower-set-chrome-3-star-2299045,71,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Exo Wall Top Assembly Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-exo-wall-top-assembly-gunmetal-2299055,81,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Exo Shower Set Gunmetal (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-exo-shower-set-gunmetal-3-star-2299059,55,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Exo Shower Set Matte Black (3      Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-exo-shower-set-matte-black-3-star-2299073,79,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Exo Shower Set Brushed Nickel (3   Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-exo-shower-set-brushed-nickel-3-star-2299087,73,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Brushed Gunmetal,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-brushed-gunmetal-2299459,94,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Column Shower     Mixer Tap System 180mm with Hand Shower  Right Hand Chrome (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-column-shower-mixer-tap-2299472,59,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Column Shower     Mixer Tap System 180mm with Hand Shower  Right Hand Brushed Gunmetal (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-column-shower-mixer-tap-2299475,31,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2299476,71,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand Matte Black,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2299477,32,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Diverter Brushed Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-diverter-brushed-nickel-2299600,65,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Column Shower     Mixer Tap System 180mm with Hand Shower  Right Hand Brushed Nickel (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-column-shower-mixer-tap-2299604,57,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Mixer Tap         Diverter System Right Hand Brushed       Nickel,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-mixer-tap-diverter-2299605,65,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Column Shower     Mixer Tap System 250mm with Hand Shower  Right Hand Chrome (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-column-shower-mixer-tap-2299606,99,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Column Shower     Mixer Tap System 250mm with Hand Shower  Right Hand Brushed Nickel (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-column-shower-mixer-tap-2299607,23,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Column Shower     Mixer Tap System 250mm with Hand Shower  Right Hand Brushed Gunmetal (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-column-shower-mixer-tap-2299608,22,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Pure Progressive Column Shower     Mixer Tap System 250mm with Hand Shower  Right Hand Matte Black (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-pure-progressive-column-shower-mixer-tap-2299609,3,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Classic Provincial Exposed Shower        Breech Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/classic-provincial-exposed-shower-breech-2400762,36,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Classic Provincial Exposed Shower        Breech Lever Chrome,/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/classic-provincial-exposed-shower-breech-2400763,63,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Cross Handles Chrome (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-cross-4204459,78,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Lever Handles Chrome (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-lever-4204460,17,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Lever Porcelain Handles Chrome (3    Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-lever-4204461,4,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Cross Handles Chrome (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-cross-4204462,49,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Lever Porcelain Handles Chrome (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-lever-4204464,52,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Twin         Telephone Shower Set Cross Handles       Chrome (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-twin-telephone-4204465,61,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Twin         Telephone Shower Set Lever Porcelain     Handles Chrome (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-twin-telephone-4204467,93,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Cross Handles Brass Gold (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-cross-4204473,19,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Lever Handles Brass Gold (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-lever-4204474,15,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Lever Porcelain Handles Brass Gold   (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-lever-4204475,13,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Cross Handles Brass Gold (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-cross-4204476,18,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Lever Handles Brass Gold (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-lever-4204477,5,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Lever Porcelain Handles Brass Gold (3    Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-lever-4204478,98,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Twin         Telephone Shower Set Cross Handles       Brass Gold (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-twin-telephone-4204479,24,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Twin         Telephone Shower Set Lever Handles       Brass Gold (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-twin-telephone-4204480,54,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Cross Handles Matte Black (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-cross-4204487,4,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Lever Porcelain Handles Matte Black  (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-lever-4204489,75,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Cross Handles Matte Black (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-cross-4204490,34,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Lever Handles Matte Black (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-lever-4204491,46,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Lever Porcelain Handles Matte Black (3   Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-lever-4204492,90,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Twin         Telephone Shower Set Cross Handles       Matte Black (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-twin-telephone-4204493,61,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Twin         Telephone Shower Set Lever Handles       Matte Black (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-twin-telephone-4204494,3,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Cross Handles Brushed Nickel (3      Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-cross-4204501,6,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Lever Handles Brushed Nickel (3      Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-lever-4204502,23,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Lever Porcelain Handles Brushed      Nickel (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-lever-4204503,100,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Cross Handles Brushed Nickel (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-cross-4204504,4,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Lever Handles Brushed Nickel (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-lever-4204505,63,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Lever Porcelain Handles Brushed Nickel   (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-lever-4204506,54,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Twin         Telephone Shower Set Cross Handles       Brushed Nickel (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-twin-telephone-4204507,61,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Twin         Telephone Shower Set Lever Handles       Brushed Nickel (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-twin-telephone-4204508,93,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Twin         Telephone Shower Set Lever Porcelain     Handles Brushed Nickel (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-twin-telephone-4204509,15,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Cross Handles Brushed Gunmetal (3    Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-cross-4204515,66,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Lever Handles Brushed Gunmetal (3    Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-lever-4204516,49,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Gooseneck Shower     Set Lever Porcelain Handles Brushed      Gunmetal (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-gooseneck-shower-set-lever-4204517,78,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
Milli Monument Edit Exposed Shower Set   Cross Handles Brushed Gunmetal (3 Star),/product/tapware-accessories-c2518/shower-bath-tapware-c2602/shower-tapware-c760/milli-monument-edit-exposed-shower-set-cross-4204518,77,Shower/Bath Tapware,Shower Tapware,2.1238450101903967
